metric,algorithm,taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRequestRepublishTicks,p2pRqsRadius,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,p2pOverlayMaxDistanceFactor,p2pTopologyScanTicks,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,runs,avgMean,avgStd,avgMin,avgMax,countMean,countMin,countMax,spreadMean,spreadStd,communicationTimeMillisMean,rawRows,servedRatioMean
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,1,4,1,1,2000,True,past-avg,past-avg,10,14.301599999999999,0.33115528415265016,13.75,14.779,93699.6,91189,101293,756.4,140.12946394911626,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,8.7785,0.2578889726650248,8.369,9.137,90302.8,89947,90803,617.9,71.07968923836277,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,14.3734,0.4013945689717287,13.598,14.744,93724.8,91374,104797,821.7,137.1487837674432,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,1,4,1,1,2000,True,random,random,10,8.0898,0.30742796807635386,7.527,8.5,90304.5,89973,90823,493.1,74.53925140488064,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,0,4,0,1,2000,False,none,none,10,7.764799999999999,0.6044493913196264,6.702,8.305,90845.7,90165,93709,409.0,18.85618083164126,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,0,4,0,1,2000,True,past-avg,past-avg,10,10.4148,0.3043944078913992,9.742,10.807,96648.0,91526,107182,652.7,44.49981273368837,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,6.935599999999999,0.5210600733120891,6.115,7.857,90288.8,89973,90803,624.3,74.5893200576776,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,10.4455,0.23622458711056202,10.155,10.86,93466.9,91107,96988,739.0,40.34848200366403,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,0,4,0,1,2000,True,random,random,10,6.214799999999999,0.15555977772047785,5.955,6.438,90302.8,89999,90838,628.3,35.854799771671665,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,0,4,1,1,2000,False,none,none,10,9.5939,0.5493445488337292,8.655,10.235,90325.5,89973,90882,491.9,76.00650556951614,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,0,4,1,1,2000,True,past-avg,past-avg,10,13.8452,0.618311104721743,12.576,14.483,94739.5,91259,105761,772.5,79.6523697073728,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,8.3261,0.31144803383193403,7.99,8.888,90305.3,89913,90882,626.1,87.07908283087659,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,13.752,0.37169551457551325,13.215,14.441,92333.2,91337,95748,812.5,56.786637708374855,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,0,4,1,1,2000,True,random,random,10,7.841800000000001,0.34329863902374524,7.258,8.337,90314.0,89932,90751,587.5,94.83933782982672,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,1,4,0,1,2000,False,none,none,10,7.5212,0.45129857079321656,6.755,8.008,90816.7,90097,93876,434.0,36.43868518179241,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,1,4,0,1,2000,True,past-avg,past-avg,10,10.5617,0.22180624678108402,10.218,11.021,94775.5,91426,104797,634.6,37.763003647014685,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,6.858199999999999,0.5213075014913088,6.258,7.943,90299.2,90037,90803,475.5,36.70376910709126,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,10.4802,0.3757143714164914,9.937,11.137,95498.4,91569,105761,717.3,67.49823042947948,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,1,4,0,1,2000,True,random,random,10,6.026,0.20191802517083224,5.671,6.371,90301.9,89999,90858,623.5,50.16694352083074,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,1,4,1,1,2000,False,none,none,10,9.4768,0.5908152183400677,8.723,10.25,90297.5,89913,90882,514.4,64.56383576654108,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,1,4,1,1,2000,True,past-avg,past-avg,10,13.829400000000001,0.33950722459994237,13.336,14.303,96135.8,91286,107182,833.5,192.3100794723632,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,8.4312,0.36160039331345417,8.017,9.119,90303.6,90037,90803,598.0,121.07848694132248,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,13.5589,0.4027015575391341,12.785,13.935,96732.6,91587,106039,810.9,132.62432322583635,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,1,4,1,1,2000,True,random,random,10,8.037899999999999,0.1586249595044164,7.84,8.286,90262.7,89879,90817,512.2,72.2446460915194,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,0,4,0,1,2000,False,none,none,10,8.2521,0.3155818083758597,7.573,8.655,90352.7,90045,90803,534.8,59.29361966799914,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,0,4,0,1,2000,True,past-avg,past-avg,10,12.9466,0.40760252970537736,12.039,13.426,92740.2,90671,99655,717.5,33.20056893756156,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,8.403,0.33897426975443934,7.867,8.879,90368.5,89894,91022,663.3,66.35100267181767,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,13.852699999999999,0.5658930110895521,12.892,14.923,93652.4,90808,104797,1087.0,44.37717130838031,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,0,4,0,1,2000,True,random,random,10,8.4142,0.26543791908634495,8.093,8.896,90487.6,90045,91351,573.2,65.55370995518781,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,0,4,1,1,2000,False,none,none,10,16.4889,0.5131883886276293,15.615,17.098,90368.0,89947,91022,1062.7,234.29565842233518,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,0,4,1,1,2000,True,past-avg,past-avg,10,24.403200000000002,0.8127970636429875,23.236,25.353,92009.7,90631,96572,1555.1,299.7593293886873,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,17.2603,0.7987168946365035,16.423,18.784,90329.2,90059,90793,1113.1,273.0972354308993,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,24.9959,0.7221970260562172,23.909,25.948,91416.9,90469,93135,1413.6,171.7557697559079,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,0,4,1,1,2000,True,random,random,10,16.0215,0.6902953071773786,14.985,17.329,90438.4,90045,91099,974.4,103.96067632630245,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,1,4,0,1,2000,False,none,none,10,8.0985,0.3824875451857514,7.454,8.783,90334.7,90045,90803,626.4,60.94113735583068,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,1,4,0,1,2000,True,past-avg,past-avg,10,13.1405,0.3263243955194147,12.686,13.659,91224.0,90671,91759,708.7,103.17950916296856,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,8.2182,0.25075034064450125,7.827,8.602,90383.6,90045,91022,629.7,92.76379801529377,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,14.0863,0.5231025074814047,13.295,15.061,93561.0,90697,104797,1109.3,66.8647889400692,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,1,4,0,1,2000,True,random,random,10,8.3485,0.29099455894111376,7.575,8.595,90466.8,90045,91351,619.4,94.89666894985186,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,1,4,1,1,2000,False,none,none,10,16.5579,0.6868408274281774,15.452,17.549,90368.0,89947,91022,1105.0,178.5347771910746,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,1,4,1,1,2000,True,past-avg,past-avg,10,24.3092,0.8817812527933316,22.628,25.323,92869.2,90529,104797,1559.3,209.54503626242789,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,17.2085,0.6535761878567284,16.397,18.403,90329.2,90059,90793,1149.8,251.53961472853095,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,24.878800000000002,1.1383208686482023,23.404,26.779,92831.4,90431,104797,1432.0,172.71299249847357,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,1,4,1,1,2000,True,random,random,10,16.294800000000002,0.7643096812738207,15.175,17.486,90438.4,90045,91099,1061.1,150.33255727811516,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,0,4,0,1,2000,False,none,none,10,8.0419,0.21921144029351103,7.753,8.469,90343.6,89947,90803,541.9,60.86496894309932,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,0,4,0,1,2000,True,past-avg,past-avg,10,12.7498,0.3696066377470331,12.305,13.545,92739.9,90547,104797,801.4,98.62634311154173,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,9.3109,0.6338702022759337,8.584,10.331,90360.4,90059,90793,688.1,43.079899927666695,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,14.0331,0.6334979522899474,13.178,15.159,91205.1,90421,91932,1028.3,56.71968108357295,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,0,4,0,1,2000,True,random,random,10,8.1584,0.34481821297605486,7.611,8.595,90408.6,90084,90840,594.6,61.0085604193743,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,0,4,1,1,2000,False,none,none,10,15.4327,0.7495422380804618,14.439,16.533,90361.5,89894,90882,934.4,128.1771343796458,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,0,4,1,1,2000,True,past-avg,past-avg,10,22.9206,0.903226217511427,21.571,24.225,92548.1,90652,101293,1362.6,291.29336110220953,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,16.5749,0.9965294721627098,15.006,18.076,90340.2,89920,90803,1019.2,155.00093189684017,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,24.221799999999998,0.4471250881402713,23.147,24.567,91245.2,90660,92452,1304.3,125.04225952319734,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,0,4,1,1,2000,True,random,random,10,15.6347,1.158830545564506,13.923,17.354,90361.4,89976,90793,1003.3,144.53761525022554,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,1,4,0,1,2000,False,none,none,10,10.0999,0.27622794532374445,9.583,10.478,90343.6,89947,90803,643.6,88.34553374864707,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,1,4,0,1,2000,True,past-avg,past-avg,10,12.9405,0.47202948354243,12.156,13.712,93350.2,90749,104797,744.5,70.71892721659928,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,8.232099999999999,0.29527555868299593,7.71,8.687,90360.4,90059,90793,689.1,40.15649940475943,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,13.5953,0.5864634212331089,13.059,14.997,91960.2,90822,96572,1052.9,128.33155842928466,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,1,4,0,1,2000,True,random,random,10,8.5803,0.3118667984893549,7.969,8.953,90400.4,90084,90840,630.7,78.04564191690798,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,1,4,1,1,2000,False,none,none,10,15.566899999999999,0.6186004723926778,14.259,16.688,90359.2,89894,90859,952.7,63.93234271043447,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,1,4,1,1,2000,True,past-avg,past-avg,10,23.4276,0.8728058457895704,22.191,24.537,92400.8,91058,101351,1269.3,200.4467510337845,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,16.2662,0.645889877094643,15.186,17.368,90348.9,89920,90803,937.2,80.3060811312983,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,24.0645,0.6217375741509537,22.987,25.028,91477.1,90866,92492,1377.7,159.04510191906084,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,1,4,1,1,2000,True,random,random,10,15.592500000000001,0.5654214259195423,14.446,16.346,90353.3,89976,90793,1018.5,134.92158216287464,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,greedy,0,4,0,1,2000,False,none,none,10,6.986,0.23170239532641854,6.698,7.365,111545.4,110542,112558,76.4,27.56890357711827,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,greedy,0,4,0,1,2000,True,past-avg,past-avg,10,6.441,0.18294868740229375,6.131,6.725,90826.6,89921,92137,158.7,145.8066070748053,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,greedy,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,8.232099999999999,0.21003092364908763,7.857,8.485,111616.6,110426,112377,94.2,30.86817850869151,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,greedy,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,6.5615,0.12710385080275471,6.305,6.741,90461.5,89912,91163,106.7,21.520274678131376,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,greedy,0,4,0,1,2000,True,random,random,10,8.42,0.23904671788864568,8.154,8.839,95513.4,95082,95765,172.1,123.73398886320605,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,greedy,0,4,1,1,2000,False,none,none,10,6.9554,0.2111561823232588,6.71,7.348,111545.4,110542,112558,68.9,27.41228435087695,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,greedy,0,4,1,1,2000,True,past-avg,past-avg,10,6.5147,0.14764826822929952,6.313,6.71,90826.6,89921,92137,176.2,188.88079721230415,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,greedy,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,8.1754,0.23196896344123288,7.928,8.604,111616.6,110426,112377,92.2,26.968294141248325,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,greedy,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,6.5471,0.13233832904088422,6.386,6.725,90461.5,89912,91163,109.2,21.498320347826667,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,greedy,0,4,1,1,2000,True,random,random,10,8.4357,0.4157087789413266,7.687,8.923,95513.4,95082,95765,153.6,97.1553166612901,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,greedy,1,4,0,1,2000,False,none,none,10,6.998099999999999,0.17067021480686723,6.731,7.21,111545.4,110542,112558,72.6,22.41626393690279,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,greedy,1,4,0,1,2000,True,past-avg,past-avg,10,6.5173000000000005,0.12010092977713903,6.334,6.715,90826.6,89921,92137,171.0,129.14505195494112,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,greedy,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,9.2954,0.4232142089612134,8.641,10.008,111616.6,110426,112377,112.2,30.975976354444605,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,greedy,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,6.7113,0.3558698419990717,6.117,7.202,90461.5,89912,91163,223.5,165.72014562709828,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,greedy,1,4,0,1,2000,True,random,random,10,8.442,0.29082144197275284,8.007,8.964,95513.4,95082,95765,193.3,139.42584648000766,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,greedy,1,4,1,1,2000,False,none,none,10,7.440300000000001,0.27141810715,6.978,7.931,111545.4,110542,112558,80.2,22.240103916623724,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,greedy,1,4,1,1,2000,True,past-avg,past-avg,10,6.6081,0.20602559172210724,6.238,6.885,90826.6,89921,92137,181.6,186.93207322447373,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,greedy,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,8.231,0.17660124574872052,7.952,8.595,111616.6,110426,112377,96.8,26.033311993162396,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,6.639100000000001,0.16438873305538773,6.375,6.864,90461.5,89912,91163,104.7,16.693644832024482,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,greedy,1,4,1,1,2000,True,random,random,10,8.4252,0.297443850910461,7.953,8.777,95513.4,95082,95765,245.3,376.59145266750573,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,nearest,0,4,0,1,2000,False,none,none,10,7.4967,0.3190715872304797,6.785,7.793,111545.4,110542,112558,188.5,71.4644433733774,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,nearest,0,4,0,1,2000,True,past-avg,past-avg,10,6.5779,0.19552916804291784,6.268,6.815,90826.6,89921,92137,193.5,220.1536079902192,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,8.0887,0.26907043687480797,7.677,8.526,111616.6,110426,112377,89.3,24.285569560726568,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,6.5483,0.2030687075844035,6.128,6.792,90461.5,89912,91163,110.3,24.79269605706039,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,nearest,0,4,0,1,2000,True,random,random,10,8.292,0.334954391588533,7.657,8.753,95513.4,95082,95765,125.7,25.214854528410193,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,nearest,0,4,1,1,2000,False,none,none,10,7.0013000000000005,0.17725502657031872,6.703,7.194,111545.4,110542,112558,71.1,22.570629883397878,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,nearest,0,4,1,1,2000,True,past-avg,past-avg,10,6.4753,0.18455715766245565,6.063,6.735,90826.6,89921,92137,98.7,26.915712057375632,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,nearest,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,8.1753,0.20384419431407783,7.878,8.538,111616.6,110426,112377,95.7,29.948288765804303,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,nearest,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,6.5416,0.1757979901288217,6.232,6.807,90461.5,89912,91163,112.1,23.937186319383677,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,nearest,0,4,1,1,2000,True,random,random,10,8.2488,0.27497426142176346,7.8,8.713,95513.4,95082,95765,123.0,15.592020751368667,,10,
