metric,algorithm,taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRequestRepublishTicks,p2pRqsRadius,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,p2pOverlayMaxDistanceFactor,p2pTopologyScanTicks,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,runs,avgMean,avgStd,avgMin,avgMax,countMean,countMin,countMax,rawRows,servedRatioMean
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,3000,greedy,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,105597.15,2540.509361302699,101974.05,107459.86,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,3000,greedy,1,4,0,1,200,True,past-avg-total,past-avg-total,4,103122.6175,1757.6905899384967,101283.95,105076.47,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,3000,greedy,1,4,0,1,200,True,random,random,4,105597.15,2540.509361302699,101974.05,107459.86,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,3000,greedy,1,4,1,1,200,False,none,none,4,90671.2075,568.5974728736793,90059.64,91397.85,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,3000,greedy,1,4,1,1,200,True,past-avg,past-avg,4,100896.275,2320.512774661387,98240.18,103623.91,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,3000,greedy,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,105730.5175,2681.007642204385,101974.05,107993.33,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,3000,greedy,1,4,1,1,200,True,past-avg-total,past-avg-total,4,103329.235,1920.9513720116267,101283.95,105076.47,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,3000,greedy,1,4,1,1,200,True,random,random,4,105730.5175,2681.007642204385,101974.05,107993.33,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,3000,nearest,1,4,0,1,200,False,none,none,4,90663.9375,1020.177977262634,89550.39,91991.41,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,3000,nearest,1,4,0,1,200,True,past-avg,past-avg,4,100896.275,2320.512774661387,98240.18,103623.91,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,3000,nearest,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,105597.15,2540.509361302699,101974.05,107459.86,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,3000,nearest,1,4,0,1,200,True,past-avg-total,past-avg-total,4,103122.6175,1757.6905899384967,101283.95,105076.47,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,3000,nearest,1,4,0,1,200,True,random,random,4,105597.15,2540.509361302699,101974.05,107459.86,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,3000,nearest,1,4,1,1,200,False,none,none,4,90671.2075,568.5974728736793,90059.64,91397.85,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,3000,nearest,1,4,1,1,200,True,past-avg,past-avg,4,100896.275,2320.512774661387,98240.18,103623.91,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,3000,nearest,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,105730.5175,2681.007642204385,101974.05,107993.33,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,3000,nearest,1,4,1,1,200,True,past-avg-total,past-avg-total,4,103329.235,1920.9513720116267,101283.95,105076.47,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,1,15,3000,nearest,1,4,1,1,200,True,random,random,4,105730.5175,2681.007642204385,101974.05,107993.33,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,0,1,200,False,none,none,4,29151.670000000002,3526.863728101781,25927.02,34180.6,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,0,1,200,True,past-avg,past-avg,4,114842.0175,1602.6101622951378,113662.28,117130.68,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,333901.1975,14076.220597831832,320951.53,353463.14,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,0,1,200,True,past-avg-total,past-avg-total,4,136646.505,3138.7336493613634,132230.29,139278.7,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,0,1,200,True,random,random,4,333901.1975,14076.220597831832,320951.53,353463.14,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,1,1,200,False,none,none,4,29154.95,3525.7591062824085,25927.02,34180.6,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,1,1,200,True,past-avg,past-avg,4,114836.9825,1593.0259347203526,113662.28,117110.54,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,333598.4625,13508.34545825746,320951.53,352232.62,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,1,1,200,True,past-avg-total,past-avg-total,4,136669.21,3094.116764840441,132327.7,139302.12,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,greedy,1,4,1,1,200,True,random,random,4,333598.4625,13508.34545825746,320951.53,352232.62,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,0,1,200,False,none,none,4,29151.670000000002,3526.863728101781,25927.02,34180.6,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,0,1,200,True,past-avg,past-avg,4,114842.0175,1602.6101622951378,113662.28,117130.68,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,333901.1975,14076.220597831832,320951.53,353463.14,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,0,1,200,True,past-avg-total,past-avg-total,4,136646.505,3138.7336493613634,132230.29,139278.7,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,0,1,200,True,random,random,4,333901.1975,14076.220597831832,320951.53,353463.14,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,1,1,200,False,none,none,4,29154.95,3525.7591062824085,25927.02,34180.6,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,1,1,200,True,past-avg,past-avg,4,114836.9825,1593.0259347203526,113662.28,117110.54,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,333598.4625,13508.34545825746,320951.53,352232.62,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,1,1,200,True,past-avg-total,past-avg-total,4,136669.21,3094.116764840441,132327.7,139302.12,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,1000,nearest,1,4,1,1,200,True,random,random,4,333598.4625,13508.34545825746,320951.53,352232.62,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,0,1,200,False,none,none,4,69023.22,1604.8217567069562,67882.27,71385.19,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,0,1,200,True,past-avg,past-avg,4,103497.265,1971.308094125999,100963.21,105772.11,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,144133.1725,3898.2525037626374,139609.21,149132.87,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,0,1,200,True,past-avg-total,past-avg-total,4,107247.7225,1722.5434421686828,104844.21,108808.88,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,0,1,200,True,random,random,4,144133.1725,3898.2525037626374,139609.21,149132.87,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,1,1,200,False,none,none,4,69011.8725,1797.985987160352,67540.21,71630.26,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,1,1,200,True,past-avg,past-avg,4,103735.3575,1929.7611518764802,100963.21,105374.84,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,144311.6,3895.1967684144774,139609.21,149132.87,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,1,1,200,True,past-avg-total,past-avg-total,4,106947.74250000001,1441.6189418468584,104844.21,108076.7,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,greedy,1,4,1,1,200,True,random,random,4,144311.6,3895.1967684144774,139609.21,149132.87,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,0,1,200,False,none,none,4,69023.22,1604.8217567069562,67882.27,71385.19,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,0,1,200,True,past-avg,past-avg,4,103497.265,1971.308094125999,100963.21,105772.11,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,144133.1725,3898.2525037626374,139609.21,149132.87,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,0,1,200,True,past-avg-total,past-avg-total,4,107247.7225,1722.5434421686828,104844.21,108808.88,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,0,1,200,True,random,random,4,144133.1725,3898.2525037626374,139609.21,149132.87,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,1,1,200,False,none,none,4,69011.8725,1797.985987160352,67540.21,71630.26,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,1,1,200,True,past-avg,past-avg,4,103735.3575,1929.7611518764802,100963.21,105374.84,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,144311.6,3895.1967684144774,139609.21,149132.87,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,1,1,200,True,past-avg-total,past-avg-total,4,106947.74250000001,1441.6189418468584,104844.21,108076.7,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,1,1,200,True,random,random,4,144311.6,3895.1967684144774,139609.21,149132.87,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,0,1,200,False,none,none,4,90612.2125,746.6005700227738,89697.02,91489.79,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,0,1,200,True,past-avg,past-avg,4,100911.8125,2344.9435394393495,98240.18,103686.06,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,106056.55249999999,2736.043120790503,102386.89,108682.03,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,0,1,200,True,past-avg-total,past-avg-total,4,103198.4975,1872.9289490238752,101283.95,105379.99,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,0,1,200,True,random,random,4,106056.55249999999,2736.043120790503,102386.89,108682.03,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,1,1,200,False,none,none,4,90662.105,719.8427741527988,90167.09,91703.05,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,1,1,200,True,past-avg,past-avg,4,100911.8125,2344.9435394393495,98240.18,103686.06,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,106189.92,2838.3377448311744,102386.89,108682.03,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,1,1,200,True,past-avg-total,past-avg-total,4,103392.0,2028.029716268153,101283.95,105379.99,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,1,1,200,True,random,random,4,106189.92,2838.3377448311744,102386.89,108682.03,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,0,1,200,False,none,none,4,90612.2125,746.6005700227738,89697.02,91489.79,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,0,1,200,True,past-avg,past-avg,4,100911.8125,2344.9435394393495,98240.18,103686.06,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,106056.55249999999,2736.043120790503,102386.89,108682.03,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,0,1,200,True,past-avg-total,past-avg-total,4,103198.4975,1872.9289490238752,101283.95,105379.99,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,0,1,200,True,random,random,4,106056.55249999999,2736.043120790503,102386.89,108682.03,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,1,1,200,False,none,none,4,90662.105,719.8427741527988,90167.09,91703.05,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,1,1,200,True,past-avg,past-avg,4,100911.8125,2344.9435394393495,98240.18,103686.06,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,106189.92,2838.3377448311744,102386.89,108682.03,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,1,1,200,True,past-avg-total,past-avg-total,4,103392.0,2028.029716268153,101283.95,105379.99,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,1,1,200,True,random,random,4,106189.92,2838.3377448311744,102386.89,108682.03,39.0,39,39,4,0.061128526645768025
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,0,1,200,False,none,none,4,266149.8575,603.514568251433,265489.41,266880.65,1685.0,1685,1685,4,0.060694474461494126
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,0,1,200,True,past-avg,past-avg,4,346986.45,2953.5913675275615,343107.26,350266.49,1685.0,1685,1685,4,0.060694474461494126
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,678678.885,1540.411552334828,677206.32,680498.21,1685.0,1685,1685,4,0.060694474461494126
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,0,1,200,True,past-avg-total,past-avg-total,4,417568.58999999997,4107.348585296037,413841.32,423173.78,1685.0,1685,1685,4,0.060694474461494126
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,0,1,200,True,random,random,4,678678.885,1540.411552334828,677206.32,680498.21,1685.0,1685,1685,4,0.060694474461494126
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,1,1,200,False,none,none,4,266149.8575,603.514568251433,265489.41,266880.65,1685.0,1685,1685,4,0.060694474461494126
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,1,1,200,True,past-avg,past-avg,4,346986.45,2953.5913675275615,343107.26,350266.49,1685.0,1685,1685,4,0.060694474461494126
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,678678.885,1540.411552334828,677206.32,680498.21,1685.0,1685,1685,4,0.060694474461494126
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,1,1,200,True,past-avg-total,past-avg-total,4,417568.58999999997,4107.348585296037,413841.32,423173.78,1685.0,1685,1685,4,0.060694474461494126
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,1,1,200,True,random,random,4,678678.885,1540.411552334828,677206.32,680498.21,1685.0,1685,1685,4,0.060694474461494126
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,0,1,200,False,none,none,4,266149.8575,603.514568251433,265489.41,266880.65,1685.0,1685,1685,4,0.060694474461494126
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,0,1,200,True,past-avg,past-avg,4,346986.45,2953.5913675275615,343107.26,350266.49,1685.0,1685,1685,4,0.060694474461494126
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,678678.885,1540.411552334828,677206.32,680498.21,1685.0,1685,1685,4,0.060694474461494126
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,0,1,200,True,past-avg-total,past-avg-total,4,417568.58999999997,4107.348585296037,413841.32,423173.78,1685.0,1685,1685,4,0.060694474461494126
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,0,1,200,True,random,random,4,678678.885,1540.411552334828,677206.32,680498.21,1685.0,1685,1685,4,0.060694474461494126
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,1,1,200,False,none,none,4,266149.8575,603.514568251433,265489.41,266880.65,1685.0,1685,1685,4,0.060694474461494126
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,1,1,200,True,past-avg,past-avg,4,346986.45,2953.5913675275615,343107.26,350266.49,1685.0,1685,1685,4,0.060694474461494126
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,678678.885,1540.411552334828,677206.32,680498.21,1685.0,1685,1685,4,0.060694474461494126
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,1,1,200,True,past-avg-total,past-avg-total,4,417568.58999999997,4107.348585296037,413841.32,423173.78,1685.0,1685,1685,4,0.060694474461494126
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,1,1,200,True,random,random,4,678678.885,1540.411552334828,677206.32,680498.21,1685.0,1685,1685,4,0.060694474461494126
Taxi Travel Distance [km],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,2000,greedy,1,4,0,1,200,False,none,none,4,279647.815,1027.2628282479618,278854.45,281146.76,1685.0,1685,1685,4,0.060694474461494126
