metric,algorithm,taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRequestRepublishTicks,p2pRqsRadius,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,p2pOverlayMaxDistanceFactor,p2pTopologyScanTicks,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,runs,avgMean,avgStd,avgMin,avgMax,sumMean,sumStd,countMean,countMin,countMax,spreadMean,spreadStd,communicationTimeMillisMean,rawRows,servedRatioMean
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,greedy,1,4,0,1,2000,True,random,random,10,0.011699999999999999,0.000674948557710553,0.011,0.013,1013.0,52.31740734316936,86873.4,86281,87483,49.3,25.37737399951207,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,greedy,1,4,1,1,2000,False,none,none,10,0.0127,0.0009486832980505135,0.012,0.015,1111.1,87.89570840237626,86969.6,86252,88046,44.1,15.912608557716458,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,greedy,1,4,1,1,2000,True,past-avg,past-avg,10,0.0124,0.0009660917830792957,0.011,0.014,1076.5,76.9751042004275,86841.8,86268,87336,57.1,18.033610595527204,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,greedy,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.013500000000000002,0.0005270462766947305,0.013,0.014,1166.6,57.17069956620164,86930.9,86300,88165,64.3,5.774464862170735,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.0127,0.0006749485577105524,0.012,0.014,1090.1,41.83419653823894,86834.0,86252,87336,60.9,4.280446497997868,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,greedy,1,4,1,1,2000,True,random,random,10,0.011699999999999999,0.00048304589153964813,0.011,0.012,1009.3,36.81802094989173,86873.4,86281,87483,41.3,28.63195572937498,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,0,4,0,1,2000,False,none,none,10,0.0129,0.001100504934614612,0.012,0.015,1128.9,108.77749971590835,86969.6,86252,88046,40.0,21.16076033080517,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,0,4,0,1,2000,True,past-avg,past-avg,10,0.0121,0.0007378647873726219,0.011,0.013,1047.7,68.15839395603939,86841.8,86268,87336,46.4,24.976433336692057,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0132,0.0007888106377466156,0.012,0.014,1141.6,70.76282765532888,86930.9,86300,88165,60.9,4.817791102892602,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,0.0126,0.0009660917830792962,0.011,0.014,1084.1,70.35062978475109,86834.0,86252,87336,51.9,18.405615085257725,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,0,4,0,1,2000,True,random,random,10,0.0118,0.0006324555320336764,0.011,0.013,1019.2,51.38914714649819,86873.4,86281,87483,53.3,17.11432148815722,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,0,4,1,1,2000,False,none,none,10,0.0132,0.0009189365834726815,0.012,0.015,1141.2,73.98918839938713,86969.6,86252,88046,43.4,16.049922118191105,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,0,4,1,1,2000,True,past-avg,past-avg,10,0.0121,0.0005676462121975465,0.011,0.013,1060.4,47.77307470392361,86841.8,86268,87336,56.1,1.911950719959999,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.013500000000000002,0.00135400640077266,0.012,0.016,1173.8,109.56560693129127,86930.9,86300,88165,50.5,26.850408645762627,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.0124,0.0009660917830792964,0.011,0.014,1083.1,66.13025866508546,86834.0,86252,87336,61.5,5.681353516353104,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,0,4,1,1,2000,True,random,random,10,0.0116,0.000516397779494323,0.011,0.012,1008.1,26.349994729073906,86873.4,86281,87483,52.4,18.892679358241736,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,1,4,0,1,2000,False,none,none,10,0.0129,0.0011005049346146116,0.012,0.015,1131.4,100.84333283751472,86969.6,86252,88046,49.8,2.859681411936963,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,1,4,0,1,2000,True,past-avg,past-avg,10,0.0121,0.0007378647873726218,0.011,0.013,1051.8,62.57759627498927,86841.8,86268,87336,48.9,17.272006896195425,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.013500000000000002,0.0007071067811865478,0.012,0.014,1176.2,64.84648538407203,86930.9,86300,88165,58.9,21.512012148254907,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,0.012,0.0006666666666666666,0.011,0.013,1035.1,54.29231580578929,86834.0,86252,87336,41.8,29.020299408823778,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,1,4,0,1,2000,True,random,random,10,0.011699999999999999,0.00048304589153964813,0.011,0.012,1007.7,35.71818708849719,86873.4,86281,87483,47.2,24.625190354594213,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,1,4,1,1,2000,False,none,none,10,0.0131,0.0011005049346146118,0.012,0.015,1129.1,90.6022442694808,86969.6,86252,88046,35.7,24.671395943030415,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,1,4,1,1,2000,True,past-avg,past-avg,10,0.0125,0.0007071067811865462,0.011,0.013,1081.2,43.88064620206855,86841.8,86268,87336,50.8,18.250114154894117,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.013300000000000001,0.000823272602348565,0.012,0.015,1171.2,77.29711795690993,86930.9,86300,88165,56.1,17.361835540441376,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.0123,0.0004830458915396475,0.012,0.013,1067.4,33.964687544566054,86834.0,86252,87336,41.8,28.06658748999125,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,1,4,1,1,2000,True,random,random,10,0.0116,0.0005163977794943227,0.011,0.012,1012.3,44.71651447358867,86873.4,86281,87483,53.4,19.021625120431278,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,0,4,0,1,2000,False,none,none,10,0.011699999999999999,0.0011595018087284061,0.01,0.014,1020.3,87.8610645659764,86903.0,86186,87365,48.4,27.90937715774634,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,0,4,0,1,2000,True,past-avg,past-avg,10,0.0149,0.002330951164939612,0.013,0.02,1289.8,226.74057618540377,86956.7,86405,87370,78.3,11.624208455728166,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0137,0.0008232726023485643,0.013,0.015,1188.2,85.58011191600278,86925.8,86405,87365,66.3,7.874713398664811,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,0.0125,0.0023687784005919825,0.011,0.019,1082.4,192.82127591229252,86925.6,86398,87419,88.3,108.72089648882286,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,0,4,0,1,2000,True,random,random,10,0.012,0.0012472191289246474,0.011,0.015,1034.8,100.24614151621442,86900.1,86224,87419,54.8,24.46221576227305,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,0,4,1,1,2000,False,none,none,10,0.0126,0.001349897115421106,0.011,0.015,1088.6,122.73023715087947,86903.0,86186,87365,49.6,33.13004678535785,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,0,4,1,1,2000,True,past-avg,past-avg,10,0.0115,0.0008498365855987977,0.01,0.013,996.9,56.80072378255599,86956.7,86405,87370,54.1,27.371721011129555,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.012199999999999999,0.0018135294011647264,0.011,0.017,1060.3,148.2543235269867,86925.8,86405,87365,92.3,107.12407136898162,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.011399999999999999,0.0005163977794943225,0.011,0.012,1005.7,50.66239017039938,86925.6,86398,87419,57.5,19.828430766620606,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,0,4,1,1,2000,True,random,random,10,0.011899999999999999,0.0019119507199599989,0.011,0.017,1033.2,161.81663147594628,86900.1,86224,87419,79.6,116.18012834483453,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,1,4,0,1,2000,False,none,none,10,0.0111,0.0005676462121975471,0.01,0.012,980.9,48.88410330113009,86903.0,86186,87365,56.5,19.945759783305657,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,1,4,0,1,2000,True,past-avg,past-avg,10,0.012,0.0010540925533894599,0.011,0.014,1036.8,84.3324110621507,86956.7,86405,87370,62.1,22.654163218073432,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0121,0.0007378647873726221,0.011,0.013,1047.7,49.24327365234768,86925.8,86405,87365,63.5,18.792729090439916,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,0.0121,0.0015951314818673868,0.011,0.016,1044.8,126.88560026872854,86925.6,86398,87419,51.5,14.439529078193653,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,1,4,0,1,2000,True,random,random,10,0.011699999999999999,0.0015670212364724211,0.011,0.016,1015.7,128.89621147781392,86900.1,86224,87419,92.4,94.0475057262729,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,1,4,1,1,2000,False,none,none,10,0.011399999999999999,0.000843274042711568,0.01,0.013,998.5,70.74249076757192,86903.0,86186,87365,51.8,27.165337390791883,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,1,4,1,1,2000,True,past-avg,past-avg,10,0.0115,0.0007071067811865476,0.011,0.013,999.4,46.96144991136643,86956.7,86405,87370,59.4,20.397167559355992,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0116,0.0008432740427115682,0.011,0.013,1017.3,50.2483830585622,86925.8,86405,87365,71.1,3.4785054261852166,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.0118,0.0007888106377466157,0.011,0.013,1028.8,68.13679051894229,86925.6,86398,87419,59.2,21.117659803007424,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,1,4,1,1,2000,True,random,random,10,0.0116,0.0009660917830792958,0.01,0.013,1009.5,81.38420540184003,86900.1,86224,87419,52.1,27.569911135148764,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,nearest,0,4,0,1,2000,False,none,none,10,0.011199999999999998,0.0010327955589886446,0.01,0.014,966.4,94.507142587214,86903.0,86186,87365,41.3,32.14567536146105,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,nearest,0,4,0,1,2000,True,past-avg,past-avg,10,0.0115,0.0005270462766947303,0.011,0.012,1004.8,54.41364208031331,86956.7,86405,87370,58.3,20.715265439337777,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.011699999999999999,0.0008232726023485647,0.011,0.013,1005.9,60.3645407319378,86925.8,86405,87365,66.3,22.186332128888125,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,0.0116,0.0006992058987801014,0.011,0.013,998.0,54.17461480148143,86925.6,86398,87419,55.6,13.401492454200763,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,nearest,0,4,0,1,2000,True,random,random,10,0.011199999999999998,0.0004216370213557847,0.011,0.012,975.0,31.770006819850266,86900.1,86224,87419,54.0,18.487232831816062,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,nearest,0,4,1,1,2000,False,none,none,10,0.011600000000000001,0.000699205898780101,0.01,0.012,1003.8,52.61981038016424,86903.0,86186,87365,57.1,20.501761441940108,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,nearest,0,4,1,1,2000,True,past-avg,past-avg,10,0.0113,0.0004830458915396483,0.011,0.012,994.0,37.351186207550505,86956.7,86405,87370,61.3,21.31796321311104,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,nearest,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0118,0.0019888578520235066,0.01,0.017,1047.0,174.73599133168494,86925.8,86405,87365,87.2,113.85643982177245,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,nearest,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.011699999999999999,0.0008232726023485648,0.011,0.013,1013.9,61.308781317741655,86925.6,86398,87419,67.8,2.299758441421381,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,nearest,0,4,1,1,2000,True,random,random,10,0.0111,0.0008755950357709132,0.01,0.013,974.3,60.87884142568197,86900.1,86224,87419,48.7,26.470318807633912,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,nearest,1,4,0,1,2000,False,none,none,10,0.012,0.0012472191289246474,0.011,0.015,1057.8,107.33519667119656,86903.0,86186,87365,51.9,23.727386895503027,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,nearest,1,4,0,1,2000,True,past-avg,past-avg,10,0.014499999999999999,0.0020682789409984755,0.011,0.018,1268.1,184.80166545666071,86956.7,86405,87370,70.5,23.54782367863324,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,nearest,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.012199999999999999,0.0007888106377466154,0.011,0.013,1048.9,64.29869533841426,86925.8,86405,87365,53.5,35.91734338109593,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,nearest,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,0.0166,0.004115013163202925,0.012,0.026,1438.7,350.83711003509563,86925.6,86398,87419,92.8,120.12659988528769,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,nearest,1,4,0,1,2000,True,random,random,10,0.0118,0.0007888106377466159,0.01,0.013,1015.1,50.96284049296225,86900.1,86224,87419,60.6,13.099618315050252,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,nearest,1,4,1,1,2000,False,none,none,10,0.0115,0.0008498365855987978,0.01,0.013,993.4,77.41116772720127,86903.0,86186,87365,48.3,27.14999488438667,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,nearest,1,4,1,1,2000,True,past-avg,past-avg,10,0.0125,0.0008498365855987972,0.011,0.014,1090.4,64.47256091633955,86956.7,86405,87370,61.9,21.43957918326653,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,nearest,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.012,0.00047140452079103164,0.011,0.013,1043.1,44.59559021547611,86925.8,86405,87365,54.2,29.092954473549092,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,nearest,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.0118,0.0013165611772087667,0.011,0.015,1024.0,122.1538192426072,86925.6,86398,87419,41.3,30.937391975120047,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,nearest,1,4,1,1,2000,True,random,random,10,0.0118,0.0019321835661585927,0.01,0.017,1030.8,155.50048231436455,86900.1,86224,87419,75.2,106.47983638020654,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,15,1000,greedy,0,4,0,1,2000,False,none,none,10,0.023799999999999998,0.0016865480854231347,0.022,0.027,2082.0,152.1753374674534,87630.7,86402,89997,36.5,1.7795130420052185,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,15,1000,greedy,0,4,0,1,2000,True,past-avg,past-avg,10,0.020700000000000003,0.0008232726023485639,0.02,0.022,1804.6,65.42544527084925,87239.0,86411,88716,47.5,16.290760844383204,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,15,1000,greedy,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.025500000000000002,0.0015811388300841895,0.024,0.028,2219.9,137.91498991931385,87674.3,86379,89809,51.8,3.4896672875473067,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,15,1000,greedy,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,0.0204,0.0008432740427115677,0.019,0.022,1781.6,70.65911909379504,87211.9,86420,88716,53.1,3.034981237357344,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,15,1000,greedy,0,4,0,1,2000,True,random,random,10,0.016300000000000002,0.0008232726023485659,0.015,0.017,1414.7,65.506657846529,86805.5,86089,87309,41.2,14.420664185659259,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,15,1000,greedy,0,4,1,1,2000,False,none,none,10,0.0236,0.0015055453054181628,0.022,0.026,2062.3,129.64914191771578,87749.1,86383,89809,33.2,2.2997584414213783,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,15,1000,greedy,0,4,1,1,2000,True,past-avg,past-avg,10,0.020700000000000003,0.0011595018087284053,0.019,0.023,1796.4,98.04896735815221,87203.2,86411,88716,54.5,2.5055493963954847,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,15,1000,greedy,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0253,0.001828782229912694,0.023,0.029,2241.8,162.1095651437974,87941.9,86383,89997,53.3,4.44847039878753,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,15,1000,greedy,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.0223,0.0015670212364724213,0.02,0.025,1952.8,143.39982953654825,87173.7,86411,88716,48.6,2.6331223544175315,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,15,1000,greedy,0,4,1,1,2000,True,random,random,10,0.0166,0.0008432740427115677,0.016,0.018,1430.1,74.09670857887163,86797.8,86374,87210,42.1,14.992220204715068,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,15,1000,greedy,1,4,0,1,2000,False,none,none,10,0.0258,0.0013165611772087658,0.024,0.027,2264.5,119.81954023539829,87991.0,86383,89997,37.9,4.1217579852399,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,15,1000,greedy,1,4,0,1,2000,True,past-avg,past-avg,10,0.0219,0.0011972189997378644,0.02,0.024,1918.3,116.67814229275713,87248.3,86513,88716,50.1,17.103930672346763,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,15,1000,greedy,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.027600000000000003,0.0018378731669453636,0.026,0.032,2402.1,155.33580112488912,87746.1,86742,89809,60.9,2.9981475762358483,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,15,1000,greedy,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,0.0234,0.001837873166945362,0.021,0.027,2054.6,179.67266532966732,87220.3,86513,88716,56.1,4.1486276177925525,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,15,1000,greedy,1,4,0,1,2000,True,random,random,10,0.0174,0.0015055453054181615,0.015,0.019,1510.9,119.54492414523037,86768.0,86204,87173,47.2,2.6997942308422123,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,15,1000,greedy,1,4,1,1,2000,False,none,none,10,0.0247,0.0016363916944844758,0.023,0.027,2169.3,123.62402679091146,88102.3,86383,89997,34.1,4.458450154232722,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,15,1000,greedy,1,4,1,1,2000,True,past-avg,past-avg,10,0.02,0.0006666666666666672,0.019,0.021,1750.7,73.03583595286176,87180.2,86402,88716,52.8,3.425395354310702,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,15,1000,greedy,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0261,0.0017288403306519912,0.023,0.029,2289.2,159.24669890177034,87930.9,86383,89704,56.1,2.233582075700127,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,15,1000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.020900000000000002,0.0008755950357709128,0.019,0.022,1808.8,78.41315082447728,87157.4,86464,88716,51.8,3.084008934992101,,10,
